timestamp,ax,ay,az
2026-07-08 09:55:06.000426+00:00,-0.4021,-0.0176,-0.6974
2026-07-08 09:55:06.000645+00:00,0.3699,-1.7919,0.4743
2026-07-08 09:55:06.063666+00:00,-0.6583,-1.0433,-0.0059
2026-07-08 09:55:06.064267+00:00,0.2845,-1.1405,0.1054
2026-07-08 09:55:06.064638+00:00,-0.2079,-1.4059,-0.103
2026-07-08 09:55:06.064910+00:00,-0.2425,0.3113,-0.3562
2026-07-08 09:55:06.065083+00:00,0.4382,-2.0018,0.5949
2026-07-08 09:55:06.065292+00:00,-0.5305,-0.5026,-0.2943
2026-07-08 09:55:06.065860+00:00,0.3811,-1.2932,0.2235
2026-07-08 09:55:06.121756+00:00,-0.4329,-1.2117,-0.0088
2026-07-08 09:55:06.122207+00:00,-0.0556,-1.1561,0.0508
2026-07-08 09:55:06.122570+00:00,-0.1176,-1.6978,0.4377
2026-07-08 09:55:06.122892+00:00,-0.243,0.202,-0.6895
2026-07-08 09:55:06.123372+00:00,0.3748,-1.4128,0.5134
2026-07-08 09:55:06.123809+00:00,-0.59,-0.8423,-0.1113
2026-07-08 09:55:06.178959+00:00,0.2826,-1.1063,0.1293
2026-07-08 09:55:06.193354+00:00,-0.303,-1.1907,0.1557
2026-07-08 09:55:06.193543+00:00,-0.1479,0.2196,-0.2445
2026-07-08 09:55:06.193632+00:00,0.3845,-1.8715,0.4982
2026-07-08 09:55:06.193872+00:00,-0.5632,-0.4304,-0.3411
2026-07-08 09:55:06.256368+00:00,0.3231,-1.1585,0.1669
2026-07-08 09:55:06.257040+00:00,-0.3484,-0.996,0.0024
2026-07-08 09:55:06.257443+00:00,0.0151,-0.3084,0.0576
2026-07-08 09:55:06.257774+00:00,0.1098,-1.5382,0.3597
2026-07-08 09:55:06.258033+00:00,-0.1889,0.367,-0.734
2026-07-08 09:55:06.258399+00:00,0.4509,-1.3552,0.2762
2026-07-08 09:55:06.258697+00:00,-0.5915,-1.161,-0.1532
2026-07-08 09:55:06.265322+00:00,0.1259,-1.2434,0.1898
2026-07-08 09:55:06.304498+00:00,-0.3919,-1.2019,0.141
2026-07-08 09:55:06.304828+00:00,-0.1674,0.0737,-0.6495
2026-07-08 09:55:06.305573+00:00,0.3333,-1.9174,0.51
2026-07-08 09:55:06.305891+00:00,-0.6066,0.0376,-0.5958
2026-07-08 09:55:06.306167+00:00,0.3509,-1.3854,0.2923
2026-07-08 09:55:06.352166+00:00,-0.366,-0.8477,-0.0522
2026-07-08 09:55:06.352597+00:00,0.1523,-0.6788,0.1288
2026-07-08 09:55:06.352910+00:00,0.0293,-1.3576,0.2445
2026-07-08 09:55:06.353181+00:00,-0.2323,0.3084,-0.7671
2026-07-08 09:55:06.353420+00:00,0.4246,-1.6441,0.4041
2026-07-08 09:55:06.418746+00:00,-0.5661,-1.0287,-0.0346
2026-07-08 09:55:06.419436+00:00,0.1864,-1.2034,0.1547
2026-07-08 09:55:06.419919+00:00,-0.1493,-0.9804,0.0063
2026-07-08 09:55:06.420414+00:00,-0.0512,-0.1093,-0.569
2026-07-08 09:55:06.420775+00:00,0.1889,-1.8983,0.5344
2026-07-08 09:55:06.421268+00:00,-0.3875,-0.5963,-0.7462
2026-07-08 09:55:06.481189+00:00,0.3279,-1.2571,0.2342
2026-07-08 09:55:06.482071+00:00,-0.5222,-1.1366,0.039
2026-07-08 09:55:06.482591+00:00,0.1103,-0.8818,-0.1127
